שם תחנה,מספר תחנה,תאריך,טמפרטורת מקסימום(C°),טמפרטורת מינימום(C°)
בית ג'מל מאוישת                                   ,7150,18-05-1942,28.5,15.4
בית ג'מל מאוישת                                   ,7150,19-05-1942,25.3,15.0
בית ג'מל מאוישת                                   ,7150,20-05-1942,25.0,15.0
בית ג'מל מאוישת                                   ,7150,21-05-1942,22.5,15.6
בית ג'מל מאוישת                                   ,7150,22-05-1942,25.5,14.8
בית ג'מל מאוישת                                   ,7150,23-05-1942,29.0,15.7
בית ג'מל מאוישת                                   ,7150,24-05-1942,29.0,17.0
בית ג'מל מאוישת                                   ,7150,25-05-1942,26.5,16.2
בית ג'מל מאוישת                                   ,7150,26-05-1942,25.5,15.4
בית ג'מל מאוישת                                   ,7150,27-05-1942,27.0,16.5
בית ג'מל מאוישת                                   ,7150,28-05-1942,26.5,17.0
בית ג'מל מאוישת                                   ,7150,29-05-1942,28.0,15.5
בית ג'מל מאוישת                                   ,7150,30-05-1942,28.5,17.5
בית ג'מל מאוישת                                   ,7150,31-05-1942,32.0,19.3
בית ג'מל מאוישת                                   ,7150,01-06-1942,27.5,18.4
בית ג'מל מאוישת                                   ,7150,02-06-1942,29.0,17.5
בית ג'מל מאוישת                                   ,7150,03-06-1942,32.4,18.5
בית ג'מל מאוישת                                   ,7150,04-06-1942,36.0,24.2
בית ג'מל מאוישת                                   ,7150,05-06-1942,40.0,25.9
בית ג'מל מאוישת                                   ,7150,06-06-1942,33.2,19.3
בית ג'מל מאוישת                                   ,7150,07-06-1942,26.3,16.4
בית ג'מל מאוישת                                   ,7150,08-06-1942,28.5,17.1
בית ג'מל מאוישת                                   ,7150,09-06-1942,29.3,16.6
בית ג'מל מאוישת                                   ,7150,10-06-1942,32.5,17.6
בית ג'מל מאוישת                                   ,7150,11-06-1942,34.2,18.0
בית ג'מל מאוישת                                   ,7150,12-06-1942,30.5,19.1
בית ג'מל מאוישת                                   ,7150,13-06-1942,29.9,19.0
בית ג'מל מאוישת                                   ,7150,14-06-1942,29.6,21.1
בית ג'מל מאוישת                                   ,7150,15-06-1942,32.0,18.4
בית ג'מל מאוישת                                   ,7150,16-06-1942,33.2,19.6
בית ג'מל מאוישת                                   ,7150,17-06-1942,30.3,18.0
בית ג'מל מאוישת                                   ,7150,18-06-1942,30.0,17.0
בית ג'מל מאוישת                                   ,7150,19-06-1942,33.5,18.4
בית ג'מל מאוישת                                   ,7150,20-06-1942,35.5,19.4
בית ג'מל מאוישת                                   ,7150,21-06-1942,38.5,22.0
בית ג'מל מאוישת                                   ,7150,22-06-1942,40.0,27.9
בית ג'מל מאוישת                                   ,7150,23-06-1942,33.0,23.7
בית ג'מל מאוישת                                   ,7150,24-06-1942,30.3,20.6
בית ג'מל מאוישת                                   ,7150,25-06-1942,29.9,19.0
בית ג'מל מאוישת                                   ,7150,26-06-1942,28.2,18.4
בית ג'מל מאוישת                                   ,7150,27-06-1942,29.2,18.7
בית ג'מל מאוישת                                   ,7150,28-06-1942,29.1,18.4
בית ג'מל מאוישת                                   ,7150,29-06-1942,30.2,18.4
בית ג'מל מאוישת                                   ,7150,30-06-1942,32.8,18.5
בית ג'מל מאוישת                                   ,7150,01-07-1942,29.9,17.2
בית ג'מל מאוישת                                   ,7150,02-07-1942,28.0,19.0
בית ג'מל מאוישת                                   ,7150,03-07-1942,29.6,19.3
בית ג'מל מאוישת                                   ,7150,04-07-1942,30.9,18.9
בית ג'מל מאוישת                                   ,7150,05-07-1942,29.6,18.8
בית ג'מל מאוישת                                   ,7150,06-07-1942,31.9,18.5
בית ג'מל מאוישת                                   ,7150,07-07-1942,31.8,19.8
בית ג'מל מאוישת                                   ,7150,08-07-1942,31.0,19.2
בית ג'מל מאוישת                                   ,7150,09-07-1942,31.0,19.8
בית ג'מל מאוישת                                   ,7150,10-07-1942,30.5,19.4
בית ג'מל מאוישת                                   ,7150,11-07-1942,29.9,19.4
בית ג'מל מאוישת                                   ,7150,12-07-1942,30.0,19.6
בית ג'מל מאוישת                                   ,7150,13-07-1942,31.9,20.0
בית ג'מל מאוישת                                   ,7150,14-07-1942,34.1,24.0
בית ג'מל מאוישת                                   ,7150,15-07-1942,35.8,24.6
בית ג'מל מאוישת                                   ,7150,16-07-1942,31.8,21.6
בית ג'מל מאוישת                                   ,7150,17-07-1942,29.4,20.1
בית ג'מל מאוישת                                   ,7150,18-07-1942,29.3,19.4
בית ג'מל מאוישת                                   ,7150,19-07-1942,30.0,18.9
בית ג'מל מאוישת                                   ,7150,20-07-1942,31.5,19.0
בית ג'מל מאוישת                                   ,7150,21-07-1942,31.9,20.0
בית ג'מל מאוישת                                   ,7150,22-07-1942,34.4,22.2
בית ג'מל מאוישת                                   ,7150,23-07-1942,35.1,22.4
בית ג'מל מאוישת                                   ,7150,24-07-1942,33.0,21.8
בית ג'מל מאוישת                                   ,7150,25-07-1942,31.7,20.7
בית ג'מל מאוישת                                   ,7150,26-07-1942,32.4,19.0
בית ג'מל מאוישת                                   ,7150,27-07-1942,34.4,21.0
בית ג'מל מאוישת                                   ,7150,28-07-1942,32.2,21.0
בית ג'מל מאוישת                                   ,7150,29-07-1942,33.9,21.0
בית ג'מל מאוישת                                   ,7150,30-07-1942,35.0,23.3
בית ג'מל מאוישת                                   ,7150,31-07-1942,32.0,20.7
בית ג'מל מאוישת                                   ,7150,01-08-1942,31.2,20.6
בית ג'מל מאוישת                                   ,7150,02-08-1942,31.2,20.8
בית ג'מל מאוישת                                   ,7150,03-08-1942,34.0,20.3
בית ג'מל מאוישת                                   ,7150,04-08-1942,31.5,20.0
בית ג'מל מאוישת                                   ,7150,05-08-1942,32.5,20.5
בית ג'מל מאוישת                                   ,7150,06-08-1942,32.3,19.4
בית ג'מל מאוישת                                   ,7150,07-08-1942,32.2,19.6
בית ג'מל מאוישת                                   ,7150,08-08-1942,31.6,19.3
בית ג'מל מאוישת                                   ,7150,09-08-1942,32.2,19.5
בית ג'מל מאוישת                                   ,7150,10-08-1942,31.9,19.9
בית ג'מל מאוישת                                   ,7150,11-08-1942,30.7,20.0
בית ג'מל מאוישת                                   ,7150,12-08-1942,30.3,19.7
בית ג'מל מאוישת                                   ,7150,13-08-1942,30.0,20.1
בית ג'מל מאוישת                                   ,7150,14-08-1942,30.5,18.9
בית ג'מל מאוישת                                   ,7150,15-08-1942,31.8,19.6
בית ג'מל מאוישת                                   ,7150,16-08-1942,31.9,20.6
בית ג'מל מאוישת                                   ,7150,17-08-1942,30.9,21.0
בית ג'מל מאוישת                                   ,7150,18-08-1942,31.1,20.0
בית ג'מל מאוישת                                   ,7150,19-08-1942,31.1,20.0
בית ג'מל מאוישת                                   ,7150,20-08-1942,28.8,19.8
בית ג'מל מאוישת                                   ,7150,21-08-1942,28.9,20.0
בית ג'מל מאוישת                                   ,7150,22-08-1942,31.7,19.2
בית ג'מל מאוישת                                   ,7150,23-08-1942,31.1,18.2
בית ג'מל מאוישת                                   ,7150,24-08-1942,29.7,18.6
בית ג'מל מאוישת                                   ,7150,25-08-1942,32.5,18.9
בית ג'מל מאוישת                                   ,7150,26-08-1942,32.4,19.6
בית ג'מל מאוישת                                   ,7150,27-08-1942,33.5,19.6
בית ג'מל מאוישת                                   ,7150,28-08-1942,30.6,21.2
בית ג'מל מאוישת                                   ,7150,29-08-1942,29.5,20.0
בית ג'מל מאוישת                                   ,7150,30-08-1942,28.8,20.0
בית ג'מל מאוישת                                   ,7150,31-08-1942,27.8,19.1
בית ג'מל מאוישת                                   ,7150,01-09-1942,29.9,19.8
בית ג'מל מאוישת                                   ,7150,02-09-1942,30.6,18.9
בית ג'מל מאוישת                                   ,7150,03-09-1942,30.5,19.0
