שם תחנה,מספר תחנה,תאריך,טמפרטורת מקסימום(C°),טמפרטורת מינימום(C°)
בית ג'מל מאוישת                                   ,7150,01-02-1961,12.2,8.2
בית ג'מל מאוישת                                   ,7150,02-02-1961,13.5,7.6
בית ג'מל מאוישת                                   ,7150,03-02-1961,15.7,9.6
בית ג'מל מאוישת                                   ,7150,04-02-1961,18.3,10.8
בית ג'מל מאוישת                                   ,7150,05-02-1961,20.4,11.6
בית ג'מל מאוישת                                   ,7150,06-02-1961,15.0,8.6
בית ג'מל מאוישת                                   ,7150,07-02-1961,15.0,10.6
בית ג'מל מאוישת                                   ,7150,08-02-1961,13.2,8.4
בית ג'מל מאוישת                                   ,7150,09-02-1961,17.4,9.0
בית ג'מל מאוישת                                   ,7150,10-02-1961,16.5,7.5
בית ג'מל מאוישת                                   ,7150,11-02-1961,15.1,6.8
בית ג'מל מאוישת                                   ,7150,12-02-1961,16.0,8.6
בית ג'מל מאוישת                                   ,7150,13-02-1961,13.7,9.0
בית ג'מל מאוישת                                   ,7150,14-02-1961,14.7,7.9
בית ג'מל מאוישת                                   ,7150,15-02-1961,12.3,7.6
בית ג'מל מאוישת                                   ,7150,16-02-1961,10.0,4.6
בית ג'מל מאוישת                                   ,7150,17-02-1961,15.0,5.9
בית ג'מל מאוישת                                   ,7150,18-02-1961,13.6,8.7
בית ג'מל מאוישת                                   ,7150,19-02-1961,13.2,7.1
בית ג'מל מאוישת                                   ,7150,20-02-1961,13.8,6.3
בית ג'מל מאוישת                                   ,7150,21-02-1961,15.0,4.8
בית ג'מל מאוישת                                   ,7150,22-02-1961,18.2,8.1
בית ג'מל מאוישת                                   ,7150,23-02-1961,15.6,9.2
בית ג'מל מאוישת                                   ,7150,24-02-1961,15.8,8.2
בית ג'מל מאוישת                                   ,7150,25-02-1961,13.4,8.4
בית ג'מל מאוישת                                   ,7150,26-02-1961,13.3,7.7
בית ג'מל מאוישת                                   ,7150,27-02-1961,11.9,7.4
בית ג'מל מאוישת                                   ,7150,28-02-1961,11.0,4.4
בית ג'מל מאוישת                                   ,7150,01-03-1961,13.4,4.6
בית ג'מל מאוישת                                   ,7150,02-03-1961,14.0,6.8
בית ג'מל מאוישת                                   ,7150,03-03-1961,19.6,7.0
בית ג'מל מאוישת                                   ,7150,04-03-1961,18.6,10.7
בית ג'מל מאוישת                                   ,7150,05-03-1961,18.3,9.5
בית ג'מל מאוישת                                   ,7150,06-03-1961,19.3,9.8
בית ג'מל מאוישת                                   ,7150,07-03-1961,16.5,9.4
בית ג'מל מאוישת                                   ,7150,08-03-1961,14.8,8.7
בית ג'מל מאוישת                                   ,7150,09-03-1961,16.2,7.4
בית ג'מל מאוישת                                   ,7150,10-03-1961,19.5,7.7
בית ג'מל מאוישת                                   ,7150,11-03-1961,17.4,10.8
בית ג'מל מאוישת                                   ,7150,12-03-1961,16.4,8.2
בית ג'מל מאוישת                                   ,7150,13-03-1961,17.0,9.2
בית ג'מל מאוישת                                   ,7150,14-03-1961,18.7,9.7
בית ג'מל מאוישת                                   ,7150,15-03-1961,16.7,10.5
בית ג'מל מאוישת                                   ,7150,16-03-1961,16.0,8.5
בית ג'מל מאוישת                                   ,7150,17-03-1961,18.0,8.9
בית ג'מל מאוישת                                   ,7150,18-03-1961,20.3,8.8
בית ג'מל מאוישת                                   ,7150,19-03-1961,15.6,11.1
בית ג'מל מאוישת                                   ,7150,20-03-1961,14.1,6.7
בית ג'מל מאוישת                                   ,7150,21-03-1961,17.0,8.8
בית ג'מל מאוישת                                   ,7150,22-03-1961,22.0,10.5
בית ג'מל מאוישת                                   ,7150,23-03-1961,25.6,14.3
בית ג'מל מאוישת                                   ,7150,24-03-1961,24.9,13.2
בית ג'מל מאוישת                                   ,7150,25-03-1961,14.9,9.5
בית ג'מל מאוישת                                   ,7150,26-03-1961,17.1,8.6
בית ג'מל מאוישת                                   ,7150,27-03-1961,24.4,8.5
בית ג'מל מאוישת                                   ,7150,28-03-1961,21.5,14.7
בית ג'מל מאוישת                                   ,7150,29-03-1961,15.8,11.1
בית ג'מל מאוישת                                   ,7150,30-03-1961,15.4,10.3
בית ג'מל מאוישת                                   ,7150,31-03-1961,12.5,8.3
בית ג'מל מאוישת                                   ,7150,01-04-1961,17.5,9.2
בית ג'מל מאוישת                                   ,7150,02-04-1961,20.5,7.0
בית ג'מל מאוישת                                   ,7150,03-04-1961,24.0,10.8
בית ג'מל מאוישת                                   ,7150,04-04-1961,22.0,14.9
בית ג'מל מאוישת                                   ,7150,05-04-1961,24.5,12.4
בית ג'מל מאוישת                                   ,7150,06-04-1961,18.0,11.7
בית ג'מל מאוישת                                   ,7150,07-04-1961,18.0,12.1
בית ג'מל מאוישת                                   ,7150,08-04-1961,19.0,11.5
בית ג'מל מאוישת                                   ,7150,09-04-1961,20.6,11.5
בית ג'מל מאוישת                                   ,7150,10-04-1961,25.5,11.7
בית ג'מל מאוישת                                   ,7150,11-04-1961,33.2,19.4
בית ג'מל מאוישת                                   ,7150,12-04-1961,26.0,15.7
בית ג'מל מאוישת                                   ,7150,13-04-1961,21.7,13.4
בית ג'מל מאוישת                                   ,7150,14-04-1961,22.8,11.3
בית ג'מל מאוישת                                   ,7150,15-04-1961,20.7,12.2
בית ג'מל מאוישת                                   ,7150,16-04-1961,21.6,12.0
בית ג'מל מאוישת                                   ,7150,17-04-1961,25.5,11.3
בית ג'מל מאוישת                                   ,7150,18-04-1961,26.7,15.1
בית ג'מל מאוישת                                   ,7150,19-04-1961,28.5,14.2
בית ג'מל מאוישת                                   ,7150,20-04-1961,30.5,17.5
בית ג'מל מאוישת                                   ,7150,21-04-1961,27.0,11.8
בית ג'מל מאוישת                                   ,7150,22-04-1961,25.4,14.6
בית ג'מל מאוישת                                   ,7150,23-04-1961,23.9,13.1
בית ג'מל מאוישת                                   ,7150,24-04-1961,25.9,12.0
בית ג'מל מאוישת                                   ,7150,25-04-1961,35.4,18.0
בית ג'מל מאוישת                                   ,7150,26-04-1961,32.0,15.6
בית ג'מל מאוישת                                   ,7150,27-04-1961,23.7,14.0
בית ג'מל מאוישת                                   ,7150,28-04-1961,26.9,12.3
בית ג'מל מאוישת                                   ,7150,29-04-1961,22.3,13.5
בית ג'מל מאוישת                                   ,7150,30-04-1961,27.5,12.6
בית ג'מל מאוישת                                   ,7150,01-05-1961,36.4,16.8
בית ג'מל מאוישת                                   ,7150,02-05-1961,35.7,25.6
בית ג'מל מאוישת                                   ,7150,03-05-1961,25.6,16.3
בית ג'מל מאוישת                                   ,7150,04-05-1961,23.9,14.4
בית ג'מל מאוישת                                   ,7150,05-05-1961,22.5,12.9
בית ג'מל מאוישת                                   ,7150,06-05-1961,22.0,12.5
בית ג'מל מאוישת                                   ,7150,07-05-1961,20.9,13.0
בית ג'מל מאוישת                                   ,7150,08-05-1961,21.4,13.2
בית ג'מל מאוישת                                   ,7150,09-05-1961,24.5,14.5
בית ג'מל מאוישת                                   ,7150,10-05-1961,28.4,14.1
בית ג'מל מאוישת                                   ,7150,11-05-1961,27.2,16.5
בית ג'מל מאוישת                                   ,7150,12-05-1961,29.0,16.2
בית ג'מל מאוישת                                   ,7150,13-05-1961,31.5,16.0
בית ג'מל מאוישת                                   ,7150,14-05-1961,37.0,21.4
בית ג'מל מאוישת                                   ,7150,15-05-1961,23.7,16.0
בית ג'מל מאוישת                                   ,7150,16-05-1961,23.7,14.9
בית ג'מל מאוישת                                   ,7150,17-05-1961,26.7,13.4
בית ג'מל מאוישת                                   ,7150,18-05-1961,28.0,14.0
בית ג'מל מאוישת                                   ,7150,19-05-1961,25.7,14.5
בית ג'מל מאוישת                                   ,7150,20-05-1961,29.5,14.1
